telecomts_fault,candidate_entity,candidate_type,candidate_description,candidate_source_id,candidate_file_path,related_entity,related_type,related_description,edge_description,edge_keywords,edge_conditions,edge_source_id,edge_file_path,edge_weight
Resource Allocation Bugs,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",chunk-3a8ee2a368a3e9393dd9b166d2554946<SEP>chunk-4565e0c70e3a45870c2e6d79146a2a8d,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.2<SEP>../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","MC service sessions are managed by the MC service server in the scenario shown in figure 6.3.2.3-1, where resource management is performed.",Definition,"[""figure 6.3.2.3""]",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",chunk-3a8ee2a368a3e9393dd9b166d2554946<SEP>chunk-4565e0c70e3a45870c2e6d79146a2a8d,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.2<SEP>../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,Resource Management of MC service sessions,UNKNOWN,MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1,MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1,involve,"[""figure 6.3.2.2""]",chunk-4565e0c70e3a45870c2e6d79146a2a8d,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.2,1.0
Resource Allocation Bugs,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",chunk-3a8ee2a368a3e9393dd9b166d2554946<SEP>chunk-4565e0c70e3a45870c2e6d79146a2a8d,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.2<SEP>../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,figure 6.3.2.2,UNKNOWN,MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1,MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1,Condition,,chunk-4565e0c70e3a45870c2e6d79146a2a8d,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.2,1.0
Resource Allocation Bugs,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",chunk-3a8ee2a368a3e9393dd9b166d2554946<SEP>chunk-4565e0c70e3a45870c2e6d79146a2a8d,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.2<SEP>../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,MC service server,Concept,"MC service server is a generic name for the server application function of a specific MC service and can be replaced by MCPTT server, MCVideo server, or MCData server depending on the context.",The MC service server manages MC service sessions by performing resource management in the scenario of figure 6.3.2.3-1,manage,"[""figure 6.3.2.3-1""]",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",chunk-3a8ee2a368a3e9393dd9b166d2554946<SEP>chunk-4565e0c70e3a45870c2e6d79146a2a8d,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.2<SEP>../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,MC service server,Concept,"MC service server is a generic name for the server application function of a specific MC service and can be replaced by MCPTT server, MCVideo server, or MCData server depending on the context.",The MC service server manages MC service sessions by performing resource management in the scenario depicted in figure 6.3.2.3-1,manage,"[""figure 6.3.2.3-1""]",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",chunk-3a8ee2a368a3e9393dd9b166d2554946<SEP>chunk-4565e0c70e3a45870c2e6d79146a2a8d,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.2<SEP>../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",Resource management is applied,apply,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",chunk-3a8ee2a368a3e9393dd9b166d2554946<SEP>chunk-4565e0c70e3a45870c2e6d79146a2a8d,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.2<SEP>../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,apply,"[""figure 6.3.2.3-1)##\n<|COMPLETE""]",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",chunk-3a8ee2a368a3e9393dd9b166d2554946<SEP>chunk-4565e0c70e3a45870c2e6d79146a2a8d,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.2<SEP>../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,figure 6.3.2.3-1,Document,,The MC service server manages MC service sessions by performing resource management in the scenario of figure 6.3.2.3-1,Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",chunk-3a8ee2a368a3e9393dd9b166d2554946<SEP>chunk-4565e0c70e3a45870c2e6d79146a2a8d,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.2<SEP>../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,figure 6.3.2.3-1,Document,,The MC service server manages MC service sessions by performing resource management in the scenario depicted in figure 6.3.2.3-1,Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",chunk-3a8ee2a368a3e9393dd9b166d2554946<SEP>chunk-4565e0c70e3a45870c2e6d79146a2a8d,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.2<SEP>../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,figure 6.3.2,UNKNOWN,"MC service sessions are managed by the MC service server in the scenario shown in figure 6.3.2.3-1, where resource management is performed.","MC service sessions are managed by the MC service server in the scenario shown in figure 6.3.2.3-1, where resource management is performed.",Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",chunk-3a8ee2a368a3e9393dd9b166d2554946<SEP>chunk-4565e0c70e3a45870c2e6d79146a2a8d,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.2<SEP>../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,figure 6.3.2.3-1)## <|COMPLETE,UNKNOWN,Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.",Resource management of MC service sessions is performed by the MC service server in the scenario shown in figure 6.3.2.3-1.,Definition,"[""MC service server""]",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,MC service server,Concept,"MC service server is a generic name for the server application function of a specific MC service and can be replaced by MCPTT server, MCVideo server, or MCData server depending on the context.",The MC service server performs resource management for MC service sessions as described in figure 6.3.2.3-1,perform,"[""figure 6.3.2.3-1""]",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",Resource management is applied,apply,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,apply,"[""figure 6.3.2.3-1)##\n<|COMPLETE""]",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.",Resource management of MC service sessions is performed by the MC service server in the scenario shown in figure 6.3.2.3-1.,Definition,"[""MC service server""]",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",Resource management is applied,apply,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,apply,"[""figure 6.3.2.3-1)##\n<|COMPLETE""]",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,MC service server,Concept,"MC service server is a generic name for the server application function of a specific MC service and can be replaced by MCPTT server, MCVideo server, or MCData server depending on the context.",The MC service server performs resource management for MC service sessions as described in figure 6.3.2.3-1,perform,"[""figure 6.3.2.3-1""]",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,figure 6.3.2.3-1,Document,,The MC service server performs resource management for MC service sessions as described in figure 6.3.2.3-1,Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,figure 6.3.2.3-1)## <|COMPLETE,UNKNOWN,Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,figure 6.3.2.3-1,Document,,The MC service server performs resource management for MC service sessions as described in figure 6.3.2.3-1,Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,figure 6.3.2.3-1)## <|COMPLETE,UNKNOWN,Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,figure 6.3.2,UNKNOWN,"MC service sessions are managed by the MC service server in the scenario shown in figure 6.3.2.3-1, where resource management is performed.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.","MC service sessions are managed by the MC service server in the scenario shown in figure 6.3.2.3-1, where resource management is performed.",Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,figure 6.3.2,UNKNOWN,"MC service sessions are managed by the MC service server in the scenario shown in figure 6.3.2.3-1, where resource management is performed.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.","MC service sessions are managed by the MC service server in the scenario shown in figure 6.3.2.3-1, where resource management is performed.",Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,figure 6.3.2.3-1)## <|COMPLETE,UNKNOWN,Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,figure 6.3.2.3-1)## <|COMPLETE,UNKNOWN,Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,figure 6.3.2.3-1)## <|COMPLETE,UNKNOWN,Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.",Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,figure 6.3.2.3-1)## <|COMPLETE,UNKNOWN,Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,resource management,Concept,"Resource management refers to the process of allocating and controlling resources for MC service sessions, performed by the MC service server in the context of figure 6.3.2.3-1.",Resource management is applied to MC service sessions as part of their management by the MC service server in the scenario of figure 6.3.2.3-1,Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,figure 6.3.2.3,UNKNOWN,"MC service sessions are managed by the MC service server in the scenario shown in figure 6.3.2.3-1, where resource management is performed.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.","MC service sessions are managed by the MC service server in the scenario shown in figure 6.3.2.3-1, where resource management is performed.",Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,figure 6.3.2.3,UNKNOWN,"MC service sessions are managed by the MC service server in the scenario shown in figure 6.3.2.3-1, where resource management is performed.",chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,MC service sessions,Concept,"MC service sessions involve resource management by the SIP core in the scenario shown in figure 6.3.2.2-1<SEP>MC service sessions are service sessions managed by the MC service server in the scenario illustrated in figure 6.3.2.3-1, involving resource management activities.","MC service sessions are managed by the MC service server in the scenario shown in figure 6.3.2.3-1, where resource management is performed.",Condition,,chunk-3a8ee2a368a3e9393dd9b166d2554946,../3GPP-trunked/Rel-19/23_series/23289-j50.md6.3.2.3,1.0
Resource Allocation Bugs,session establishment,Concept,"Session establishment is the process during which a communication session is initiated and configured, involving the allocation and request of necessary network resources such as unicast resources.",chunk-fae4cc81ac0e2058cff733daf047d18b,../3GPP-trunked/Rel-19/23_series/23289-j50.md7.2.3,unicast resources,Concept,Unicast resources are network resources allocated for point-to-point communication during session establishment. They are requested at the time of session initiation and are used to support dedicated data transmission between two endpoints.,"During session establishment, unicast resources are requested to support dedicated point-to-point communication between endpoints.)##",request,,chunk-fae4cc81ac0e2058cff733daf047d18b,../3GPP-trunked/Rel-19/23_series/23289-j50.md7.2.3,1.0
Resource Allocation Bugs,session establishment,Concept,"Session establishment is the process during which a communication session is initiated and configured, involving the allocation and request of necessary network resources such as unicast resources.",chunk-fae4cc81ac0e2058cff733daf047d18b,../3GPP-trunked/Rel-19/23_series/23289-j50.md7.2.3,unicast resources,Concept,Unicast resources are network resources allocated for point-to-point communication during session establishment. They are requested at the time of session initiation and are used to support dedicated data transmission between two endpoints.,"During session establishment, unicast resources are requested to support dedicated point-to-point communication between endpoints.)##",request,,chunk-fae4cc81ac0e2058cff733daf047d18b,../3GPP-trunked/Rel-19/23_series/23289-j50.md7.2.3,1.0
Resource Allocation Bugs,operators' policy,Concept,"Operators' policy is a set of rules or guidelines defined by network operators that determines whether the MCPTT system can request modification of the ARP (Allocation and Retention Priority) for an established QoS flow, which is used to manage priority levels for MCPTT calls.",chunk-9c51fe610c9eefab82de859854985983,../3GPP-trunked/Rel-19/23_series/23289-j50.md4.3.3.3,ARP pre-emption capability,Technology,"ARP pre-emption capability is a feature that allows higher-priority QoS flows to preempt lower-priority ones in MCData services, based on operator policy.",MCData services shall be able to use ARP pre-emption capability according to operators' policy.,Condition,,chunk-3d9544bfcb9b793168c3aa0d85e920e1,../3GPP-trunked/Rel-19/23_series/23289-j50.md4.3.5.3,1.0
Resource Allocation Bugs,operators' policy,Concept,"Operators' policy is a set of rules or guidelines defined by network operators that determines whether the MCPTT system can request modification of the ARP (Allocation and Retention Priority) for an established QoS flow, which is used to manage priority levels for MCPTT calls.",chunk-9c51fe610c9eefab82de859854985983,../3GPP-trunked/Rel-19/23_series/23289-j50.md4.3.3.3,ARP pre-emption capability,Technology,"ARP pre-emption capability is a feature that allows higher-priority QoS flows to preempt lower-priority ones in MCData services, based on operator policy.",MCData services shall be able to use ARP pre-emption capability according to operators' policy.,Condition,,chunk-3d9544bfcb9b793168c3aa0d85e920e1,../3GPP-trunked/Rel-19/23_series/23289-j50.md4.3.5.3,1.0
Resource Allocation Bugs,NRTC2 power allocation,Concept,"NRTC2 power allocation is a procedure defined in section 4.7.2.3.2 that involves setting the number of carriers to the maximum TRP count (D.15), configuring each beam to rated beam EIRP (D.11) for the tested beam direction pair, and setting the power spectral density of each carrier to the same level such that the sum of carrier powers equals the rated transmitter TRP, Prated,t,TRP.",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","Set the number of carriers to the number of carriers at maximum TRP (D.15). For EIRP accuracy requirements, set each beam to rated beam EIRP (D.11) for the tested beam direction pair. Set the power spectral density of each carrier to the same level so that the sum of the carrier powers equals the rated transmitter TRP Prated,t,TRP",Definition,"[""D.15"", ""D.11""]",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,1.0
Resource Allocation Bugs,NRTC2 power allocation,Concept,"NRTC2 power allocation is a procedure defined in section 4.7.2.3.2 that involves setting the number of carriers to the maximum TRP count (D.15), configuring each beam to rated beam EIRP (D.11) for the tested beam direction pair, and setting the power spectral density of each carrier to the same level such that the sum of carrier powers equals the rated transmitter TRP, Prated,t,TRP.",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,4.7.2.3.2,Reference,,chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,1.0
